Job id            Name             User              Time Use S Queue
337920.mgmt1      W5-419           jwin1641                 0 Q compute         
337921.mgmt1      W5-420           jwin1641                 0 Q compute         
337922.mgmt1      W5-421           jwin1641                 0 Q compute         
337923.mgmt1      W5-422           jwin1641                 0 Q compute         
337924.mgmt1      W5-423           jwin1641                 0 Q compute         
337925.mgmt1      W5-424           jwin1641                 0 Q compute         
337926.mgmt1      W5-425           jwin1641                 0 Q compute         
337927.mgmt1      W5-426           jwin1641                 0 Q compute         
337928.mgmt1      W5-427           jwin1641                 0 Q compute         
337929.mgmt1      W5-428           jwin1641                 0 Q compute         
337930.mgmt1      W5-429           jwin1641                 0 Q compute         
337931.mgmt1      W5-430           jwin1641                 0 Q compute         
337932.mgmt1      W5-431           jwin1641                 0 Q compute         
337933.mgmt1      W5-432           jwin1641                 0 Q compute         
337934.mgmt1      W5-433           jwin1641                 0 Q compute         
337935.mgmt1      W5-434           jwin1641                 0 Q compute         
337936.mgmt1      W5-435           jwin1641                 0 Q compute         
337937.mgmt1      W5-436           jwin1641                 0 Q compute         
337938.mgmt1      W5-437           jwin1641                 0 Q compute         
337939.mgmt1      W5-438           jwin1641                 0 Q compute         
337940.mgmt1      W5-439           jwin1641                 0 Q compute         
337941.mgmt1      W5-440           jwin1641                 0 Q compute         
337942.mgmt1      W5-441           jwin1641                 0 Q compute         
337943.mgmt1      W5-442           jwin1641                 0 Q compute         
337944.mgmt1      W5-443           jwin1641                 0 Q compute         
337945.mgmt1      W5-444           jwin1641                 0 Q compute         
337946.mgmt1      W5-445           jwin1641                 0 Q compute         
337947.mgmt1      W5-446           jwin1641                 0 Q compute         
337948.mgmt1      W5-447           jwin1641                 0 Q compute         
337949.mgmt1      W5-448           jwin1641                 0 Q compute         
337950.mgmt1      W5-449           jwin1641                 0 Q compute         
337951.mgmt1      W5-450           jwin1641                 0 Q compute         
338604.mgmt1      test25_697_CCR_  arit6471          44:07:10 R compute         
338716.mgmt1      test25_471_CCR_  arit6471          37:52:11 R compute         
338752.mgmt1      test50_411_BDR_  arit6471          32:16:05 R compute         
338753.mgmt1      test50_215_BDR_  arit6471          40:52:04 R compute         
338754.mgmt1      test50_035_CCR_  arit6471          40:57:12 R compute         
338755.mgmt1      test50_247_YR_f  arit6471          40:53:12 R compute         
338756.mgmt1      test50_818_YR_f  arit6471          34:10:30 R compute         
338757.mgmt1      test50_445_BS5R  arit6471          34:50:06 R compute         
338758.mgmt1      test50_967_BDR_  arit6471          33:52:10 R compute         
338759.mgmt1      test50_238_BDR_  arit6471          28:20:00 R compute         
338760.mgmt1      test50_112_YR_f  arit6471          39:51:20 R compute         
338761.mgmt1      test50_345_CCR_  arit6471          33:31:37 R compute         
338762.mgmt1      test50_752_YR_f  arit6471          39:17:13 R compute         
338763.mgmt1      test50_024_BS5R  arit6471          38:08:47 R compute         
338764.mgmt1      test50_986_CCR_  arit6471          38:23:47 R compute         
338765.mgmt1      test50_575_CCR_  arit6471          37:50:51 R compute         
338767.mgmt1      test50_122_CCR_  arit6471          37:43:45 R compute         
338768.mgmt1      test50_808_YR_f  arit6471          37:31:21 R compute         
338769.mgmt1      test50_996_BDR_  arit6471          37:19:39 R compute         
338770.mgmt1      test50_623_CCR_  arit6471          37:19:54 R compute         
338771.mgmt1      test50_957_YR_f  arit6471          37:19:35 R compute         
338772.mgmt1      test50_661_BDR_  arit6471          37:19:46 R compute         
338773.mgmt1      test50_452_YR_f  arit6471          37:19:34 R compute         
338774.mgmt1      test50_214_BS5R  arit6471          37:19:35 R compute         
338775.mgmt1      test50_268_YR_f  arit6471          37:19:46 R compute         
338777.mgmt1      test50_151_YR_f  arit6471          37:19:27 R compute         
338778.mgmt1      test50_494_CCR_  arit6471          37:19:48 R compute         
338780.mgmt1      test50_756_BS5R  arit6471          37:19:44 R compute         
338781.mgmt1      test50_351_CCR_  arit6471          36:45:32 R compute         
338782.mgmt1      test50_815_BDR_  arit6471          36:45:15 R compute         
338783.mgmt1      test50_162_BS5R  arit6471          36:48:02 R compute         
338784.mgmt1      test50_960_CCR_  arit6471          36:42:19 R compute         
338785.mgmt1      test50_221_CCR_  arit6471          36:46:24 R compute         
338786.mgmt1      test50_359_YR_f  arit6471          36:43:09 R compute         
338789.mgmt1      test50_130_BS5R  arit6471          36:45:42 R compute         
338790.mgmt1      test50_359_BDR_  arit6471          37:00:27 R compute         
338791.mgmt1      test50_809_BS5R  arit6471          36:44:27 R compute         
338792.mgmt1      test50_802_BS5R  arit6471          36:44:36 R compute         
338793.mgmt1      test50_544_BS5R  arit6471          25:24:58 R compute         
338794.mgmt1      test50_382_YR_f  arit6471          36:33:14 R compute         
338796.mgmt1      test50_886_BDR_  arit6471          33:52:45 R compute         
338797.mgmt1      test50_742_CCR_  arit6471          34:04:05 R compute         
338798.mgmt1      test50_821_BDR_  arit6471          33:31:32 R compute         
338799.mgmt1      test50_452_CCR_  arit6471          33:33:53 R compute         
338800.mgmt1      test50_706_YR_f  arit6471          33:33:50 R compute         
338801.mgmt1      test50_566_YR_f  arit6471          33:34:44 R compute         
338802.mgmt1      test50_337_YR_f  arit6471          34:08:35 R compute         
338803.mgmt1      test50_772_CCR_  arit6471          36:26:58 R compute         
